Id;Date;Gender;Keywords;Nb comments;Nb reposts
1504709690;2014-10-15 11:30:00;female;['hurt', 'savor', 'pain', 'brave', 'face'];0.0;0.0
1504709690;2014-10-14 22:06:00;female;['little vest', 'Memory dedicated little', 'Memory', 'vest', 'elephant'];0.0;0.0
1504709690;2014-10-12 17:45:00;female;['Global Trends List', 'company', 'Trends', 'good food', 'List'];0.0;0.0
1504709690;2014-10-10 22:34:00;female;['vest QAQ QAQ', 'little vest QAQ', 'Memory dedicated little', 'QAQ', 'Memory'];0.0;0.0
1504709690;2014-10-09 14:33:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-10-09 14:24:00;female;['cruel'];0.0;0.0
1504709690;2014-10-09 14:22:00;female;['vests yesHappy agreeV', 'small vests yesHappy', 'Reminiscences', 'agreeV', 'yesHappy'];0.0;0.0
1504709690;2014-10-08 17:44:00;female;['Reminiscence dedicated', 'little vest', 'vest', 'dedicated'];0.0;0.0
1504709690;2014-10-07 00:10:00;female;['hahahahaGreat Annie', 'Annie', 'Memory', 'issue', 'Memory dedicated little'];0.0;0.0
1504709690;2014-10-03 23:20:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-10-03 23:10:00;female;['Mysterious wild', 'cute', 'wild', 'history', 'collection'];0.0;0.0
1504709690;2014-09-30 13:58:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-09-14 21:25:00;female;['Ranking Repost Weibo', 'Funny Ranking Repost', 'Global Funny Ranking', 'Weibo', 'Funny'];0.0;0.0
1504709690;2014-09-14 21:24:00;female;['Ranking Repost Weibo', 'Funny Ranking Repost', 'Global Funny Ranking', 'Weibo', 'Funny'];0.0;0.0
1504709690;2014-09-10 20:37:00;female;['small vests high', 'vests high mountains', 'flowing water', 'score dragonfly', 'find touching'];0.0;0.0
1504709690;2014-09-10 20:34:00;female;['Come', 'Memory', 'vest', 'little vest', 'dedicated'];0.0;0.0
1504709690;2014-09-03 22:34:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-09-03 22:31:00;female;['Hahaha Ha Mingming', 'Hahaha', 'Mingming', 'Wiki', 'Reminiscence'];0.0;1.0
1504709690;2014-09-03 22:16:00;female;['Memory dedicated small', 'dedicated small vest', 'heroes', 'Memory', 'trouble'];0.0;0.0
1504709690;2014-09-03 15:02:00;female;['Ranking Repost Weibo', 'Funny Ranking Repost', 'Global Funny Ranking', 'Weibo', 'Funny'];0.0;0.0
1504709690;2014-09-01 17:52:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-08-28 17:10:00;female;['Repost Weibo', 'Weibo', 'Congratulations'];0.0;0.0
1504709690;2014-08-26 19:28:00;female;['meaningful film', 'Americans', 'Philosophy', 'scolding', 'film'];0.0;0.0
1504709690;2014-08-26 00:19:00;female;['hungry', 'small vest', 'Memory dedicated small', 'Memory', 'vest'];0.0;0.0
1504709690;2014-08-25 19:38:00;female;['Hahahaha', 'Cry', 'Memory', 'truth', 'Roughly'];0.0;0.0
1504709690;2014-08-25 19:33:00;female;['Section Division Notepad', 'Pick Section', 'Notepad', 'Division', 'Pick'];0.0;0.0
1504709690;2014-08-25 14:56:00;female;['HD Movie Collection', 'HD Movie', 'Collection Recommend', 'hilarious British movies', 'British'];0.0;0.0
1504709690;2014-08-23 22:20:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-08-23 22:16:00;female;['Funny Ranking Finally', 'Finally', 'Ranking', 'Funny', 'Happy'];0.0;0.0
1504709690;2014-08-22 14:54:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-08-21 12:18:00;female;['Forward Weibo', 'Weibo'];1.0;0.0
1504709690;2014-08-19 16:13:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-08-18 12:37:00;female;['beautiful'];0.0;0.0
1504709690;2014-08-18 12:28:00;female;['transfer', 'required', 'Reminiscence', 'vest', 'little vest'];0.0;0.0
1504709690;2014-08-17 14:03:00;female;['bloody experience', 'bloody', 'choice', 'day', 'work'];0.0;0.0
1504709690;2014-08-17 13:58:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-08-17 13:46:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-08-16 20:10:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-08-15 17:37:00;female;['Haha cute crying', 'Haha', 'crying', 'cute'];0.0;0.0
1504709690;2014-08-14 21:04:00;female;['Reminiscences dedicated small', 'small vest service', 'service', 'dedicated small vest', 'Reminiscences'];0.0;0.0
1504709690;2014-08-14 14:38:00;female;['surname', 'production tool', 'tool Why serve', 'body', 'tool'];0.0;0.0
1504709690;2014-08-13 22:21:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-08-13 22:03:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-08-07 08:22:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-08-03 16:05:00;female;['haha', 'Scorpio', 'matter', 'end', 'wrong'];0.0;0.0
1504709690;2014-07-21 22:32:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-07-09 22:00:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-07-01 14:13:00;female;['Volunteer GroupEstee', 'Volunteer', 'speechless', 'tongue', 'headaches'];0.0;0.0
1504709690;2014-06-28 20:23:00;female;['accompany oneself forever', 'forever', 'split', 'root cause', 'oneself'];1.0;0.0
1504709690;2014-06-25 06:29:00;female;['help', 'Clinic', 'private message', 'Clinic for help', 'sent'];1.0;0.0
1504709690;2014-06-23 15:04:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-06-10 21:38:00;female;['type comics', 'sharedSuper cute', 'glance', 'type', 'blood type'];1.0;0.0
1504709690;2014-06-10 21:20:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-06-10 08:12:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-06-06 19:24:00;female;['super cute photo', 'Earth', 'mentor', 'Earth was shocked', 'shocked'];0.0;0.0
1504709690;2014-06-03 18:35:00;female;['life brilliant', 'sentence of philosophy', 'sentence', 'life', 'philosophy of life'];0.0;0.0
1504709690;2014-05-26 12:50:00;female;['degrees', 'Songshan South Road', 'come', 'Songshan', 'Road'];1.0;0.0
1504709690;2014-05-25 18:00:00;female;['feel good', 'Eat', 'day', 'donut', 'feel'];0.0;0.0
1504709690;2014-05-25 17:30:00;female;['Collect shocking content', 'Collect', 'world', 'shocking', 'revelation'];0.0;0.0
1504709690;2014-05-25 17:09:00;female;['Section Division Notepad', 'Pick Section', 'Division', 'Notepad', 'Pick'];0.0;0.0
1504709690;2014-05-25 17:08:00;female;['let', 'Longhai Middle Road', 'year', 'Come', 'Longhai'];1.0;0.0
1504709690;2014-05-23 20:28:00;female;['eat', 'want to eat'];0.0;1.0
1504709690;2014-05-23 20:19:00;female;['Longhai Middle Road', 'nt let people', 'people', 'hate', 'thinking'];0.0;0.0
1504709690;2014-05-23 13:30:00;female;['Longhai Middle Road', 'Sure', 'Longhai', 'Road', 'brave'];0.0;0.0
1504709690;2014-05-21 12:54:00;female;['leg bending machine', 'cry as soon', 'machine', 'Middle Road', 'bending'];0.0;0.0
1504709690;2014-05-19 18:09:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1504709690;2014-05-19 16:37:00;female;['meXinghua North Street', 'Street', 'North', 'Solve', 'meXinghua'];0.0;0.0
1564899195;2014-11-17 00:52:00;female;['new item', 'Add WeChat', 'Shinyhouse', 'knows', 'added'];1.0;0.0
1564899195;2014-10-27 00:38:00;female;['Weibo', 'Fujian Normal University', 'Want to Weibo', 'Fujian', 'University'];6.0;0.0
1564899195;2014-10-22 00:35:00;female;['Cry stupidly', 'Cry'];0.0;0.0
1564899195;2014-09-18 14:17:00;female;['Forward Weibo', 'Weibo'];0.0;0.0
1564899195;2014-09-17 23:27:00;female;['Aite', 'turned'];3.0;0.0
1564899195;2014-09-17 20:49:00;female;['male god', 'Buy', 'god', 'guitar'];0.0;1.0
1564899195;2014-09-15 14:18:00;female;['Impression Xiyuan Cafe', 'Normal University Impression', 'Fujian Normal University', 'Cafe', 'Normal'];8.0;0.0
1564899195;2014-09-15 01:00:00;female;['TWINS'];0.0;0.0
1564899195;2014-09-08 00:12:00;female;['China', 'business in China', 'Good', 'Good business', 'happy'];9.0;0.0
1564899195;2014-08-11 16:00:00;female;['Cute face', 'Cute', 'face'];0.0;0.0
1564899195;2014-08-01 00:04:00;female;['Travels', 'impracticality', 'borderline', 'beauty', 'deal'];1.0;0.0
1564899195;2014-07-31 11:38:00;female;['Delayed', 'Hohhot Baita', 'International Airport', 'Blockbuster movies', 'Airport'];1.0;0.0
1564899195;2014-07-19 22:57:00;female;['Touching', 'Chen Li', 'love', 'called', 'called Chen'];2.0;0.0
1564899195;2014-07-14 07:44:00;female;['knows'];0.0;0.0
1564899195;2014-07-13 20:08:00;female;['Cup Footcolor event', 'World Cup Footcolor', 'Germany vs Argentina', 'Argentina', 'Germany'];7.0;0.0
1564899195;2014-07-09 14:06:00;female;['Meipai', 'Good boy', 'boy', 'recorded', 'Lets'];1.0;0.0
1564899195;2014-07-07 09:20:00;female;['HMmmX', 'nt stop', 'love him HMmmX', 'little', 'mirror'];1.0;0.0
1564899195;2014-07-05 09:41:00;female;['old', 'Neymar', 'result', 'Brazil', 'shower'];1.0;1.0
1564899195;2014-06-28 23:01:00;female;['day', 'best'];0.0;0.0
1564899195;2014-06-23 07:55:00;female;['Meipai', 'recorded', 'shot', 'kitty', 'house'];0.0;0.0
1564899195;2014-06-16 03:30:00;female;['named Chen Li', 'playing Meipai recently', 'Download link', 'Chen', 'Meipai'];1.0;0.0
1564899195;2014-06-11 10:17:00;female;['Mai Coffee', 'happy LillianHHHEEEYYY Picking', 'Mai', 'beautiful bride', 'Picking'];7.0;0.0
1564899195;2014-06-09 14:50:00;female;['choosing obstacles', 'choosing', 'time', 'struggling', 'night'];8.0;2.0
1564899195;2014-06-07 11:05:00;female;['little garden', 'Seeing', 'buds', 'day', 'young'];2.0;0.0
1564899195;2014-06-04 16:17:00;female;['willed occasionally', 'Life', 'real', 'willed', 'self'];10.0;0.0
1564899195;2014-06-01 22:17:00;female;['Women', 'Day', 'Road', 'Beast star', 'star'];2.0;0.0
1564899195;2014-05-23 22:14:00;female;['like'];1.0;0.0
1564899195;2014-05-08 19:09:00;female;['hand', 'crippled', 'time', 'blood', 'pleasure'];2.0;0.0
1564899195;2014-05-08 10:48:00;female;['Good'];7.0;0.0
1564899195;2014-05-07 21:30:00;female;['Private Customized fifth', 'Customized fifth wave', 'Jellybean Fan', 'Private', 'Customized'];3.0;0.0
1564899195;2014-05-07 20:32:00;female;['Customized Fourth Wave', 'Fourth Wave Little', 'Wave Little fresh', 'Private Customized', 'ah fresh'];5.0;2.0
1564899195;2014-05-07 00:14:00;female;['kitty Girl Heart', 'han', 'paper', 'Girl', 'JenniferJKill'];1.0;1.0
1564899195;2014-05-05 10:49:00;female;['helpless cat', 'cat'];6.0;0.0
1564899195;2014-05-04 10:41:00;female;['Cute body', 'complete skin', 'Cute', 'skin', 'body'];1.0;0.0
1564899195;2014-05-04 10:36:00;female;['like'];0.0;0.0
1564899195;2014-05-02 20:04:00;female;['irritable', 'Emoticon', 'weather', 'sultry', 'sultry and irritable'];4.0;0.0
1564899195;2014-04-27 22:53:00;female;['Buy musical', 'handsome guys', 'Buy', 'instruments', 'find'];0.0;0.0
1564899195;2014-04-23 21:11:00;female;['diy Cream', 'Cream mobile', 'case customization', 'diy', 'case'];1.0;3.0
1564899195;2014-04-20 13:38:00;female;['cute', 'golden', 'retriever'];0.0;0.0
1564899195;2014-04-20 05:48:00;female;['exclusive soft shell', 'marine gem rhinestone', 'gem rhinestone shell', 'Samsung', 'cc flash diamond'];0.0;2.0
1564899195;2014-04-07 07:19:00;female;['Buddy Buddy Hello', 'Yawning Friends', 'Friends', 'Hello', 'Buddy'];3.0;0.0
1564899195;2014-03-24 14:14:00;female;['remember lcqHMmmX Hahaha', 'haha', 'Come', 'Hurry', 'laugh'];1.0;1.0
1564899195;2014-03-24 06:04:00;female;['called Chen Li', 'Chen', 'called', 'like'];6.0;1.0
1564899195;2014-03-18 17:42:00;female;['longer good', 'Normal University', 'Fuzhou', 'good', 'weather in Fuzhou'];2.0;0.0
1564899195;2014-03-15 13:22:00;female;['Change', 'Change and change', 'Normal University', 'Normal', 'pony'];2.0;0.0
1564899195;2014-03-12 14:13:00;female;['egg Gobi', 'University', 'Chinese', 'Normal', 'grass'];12.0;0.0
1564899195;2014-03-10 14:13:00;female;['forgive ignorant people', 'people', 'Chen Chen', 'Chen', 'believe'];1.0;0.0
1564899195;2014-02-20 20:51:00;female;['waiting'];5.0;0.0
1564899195;2014-02-20 10:17:00;female;['Development Vocational College', 'hereFujian Children', 'Children', 'Development', 'College'];1.0;0.0
1564899195;2014-02-16 20:40:00;female;['street', 'evening', 'student street', 'long stickmen', 'ran'];3.0;1.0
1564899195;2014-02-14 09:56:00;female;['expectations', 'Valentine', 'Little baby', 'baby', 'Lantern Festival'];4.0;0.0
1564899195;2014-02-12 16:27:00;female;['Good ecstasy', 'Good'];4.0;1.0
1564899195;2014-02-12 07:53:00;female;['Angels smile jealously', 'Angels', 'jealously', 'smile'];0.0;0.0
1564899195;2014-01-28 09:26:00;female;['best friends', 'travel', 'year', 'best', 'time to travel'];7.0;0.0
1564899195;2014-01-26 08:21:00;female;['madness'];16.0;0.0
1564899195;2014-01-22 23:09:00;female;['Family hotel', 'Actually want', 'South Korea', 'hotel', 'boil water'];4.0;0.0
1564899195;2014-01-22 11:48:00;female;['essenceHMmmX', 'snake', 'confused', 'children', 'children with snake'];4.0;1.0
1564899195;2014-01-21 20:21:00;female;['South Korea', 'Forgive', 'heavily in South', 'snowing', 'KOR'];17.0;0.0
1564899195;2013-12-31 21:14:00;female;['Road', 'weight', 'fate', 'look', 'like'];7.0;0.0
1576229144;2014-09-05 08:54:00;male;['American Tiger', 'Tiger'];1.0;0.0
1576229144;2014-09-04 20:16:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2014-09-01 00:56:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2014-08-30 05:39:00;male;['beautiful', 'appearance'];1.0;0.0
1576229144;2014-08-26 11:48:00;male;['Use clothing', 'contemporary women', 'Use', 'women', 'carrier'];0.0;0.0
1576229144;2014-08-13 06:55:00;male;['Brother Pulse', 'Pulse', 'like', 'fight'];0.0;0.0
1576229144;2014-08-12 19:25:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2014-08-11 21:36:00;male;['Suning Red Kids', 'commerce companies', 'Suning', 'Kids', 'Red'];0.0;0.0
1576229144;2014-08-11 13:01:00;male;['days'];2.0;0.0
1576229144;2014-08-10 18:52:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2014-08-02 11:25:00;male;['attention', 'bright', 'attracting', 'people'];0.0;0.0
1576229144;2013-10-30 03:15:00;male;['Weibo forward Weibo', 'Weibo', 'Delete', 'Delete this Weibo', 'forward'];0.0;0.0
1576229144;2013-10-28 16:35:00;male;['China International Agricultural', 'Heavy Industry Booth', 'Chery Heavy Industry', 'Official Weibo', 'Agricultural Machinery Exhibition'];1.0;0.0
1576229144;2013-10-28 11:26:00;male;['Repost Weibo', 'Weibo'];1.0;0.0
1576229144;2013-10-25 23:29:00;male;['pectoral muscles', 'muscles', 'friends', 'reminds', 'circle of friends'];1.0;1.0
1576229144;2013-10-25 20:43:00;male;['wonderful game', 'instructor', 'game', 'story', 'visual feast'];0.0;0.0
1576229144;2013-10-25 14:37:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-25 12:41:00;male;['variety shows', 'Koreans', 'shows', 'smarter', 'copyright'];0.0;0.0
1576229144;2013-10-25 09:47:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-24 20:52:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-24 18:02:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-23 16:49:00;male;['Concentration Camp', 'Ye Li Meng', 'Jing Ye Li', 'Camp', 'Meng'];0.0;0.0
1576229144;2013-10-23 16:09:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-23 14:07:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-23 12:40:00;male;['spread', 'forward'];1.0;0.0
1576229144;2013-10-23 12:02:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-10-23 11:51:00;male;['simply'];1.0;0.0
1576229144;2013-10-23 11:45:00;male;['Internet', 'fast'];0.0;0.0
1576229144;2013-10-22 10:42:00;male;['change reality', 'achieve', 'change', 'important', 'easy'];0.0;0.0
1576229144;2013-10-21 17:42:00;male;['haha', 'parents', 'integrity', 'sexy', 'thing'];1.0;1.0
1576229144;2013-10-19 13:27:00;male;['Almighty Star Wars', 'Almighty', 'Wars', 'Star', 'Hee'];1.0;1.0
1576229144;2013-10-18 20:29:00;male;['Zhejiang Satellite TV', 'Zhejiang', 'Satellite', 'blast', 'event'];1.0;0.0
1576229144;2013-10-18 19:22:00;male;['finished work', 'Happy', 'day', 'work', 'friends'];1.0;0.0
1576229144;2013-10-18 17:42:00;male;['high', 'requirements', 'want'];1.0;0.0
1576229144;2013-10-18 13:08:00;male;['pay attention', 'Moka safe power', 'safe power bank', 'answer questions', 'Weibo'];1.0;0.0
1576229144;2013-10-18 09:42:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-17 23:11:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-16 17:38:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-16 12:33:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-16 10:21:00;male;['Civic', 'Elegant lady', 'lady', 'money', 'value'];1.0;0.0
1576229144;2013-10-15 17:01:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-14 18:05:00;male;['Forward Weibo', 'Weibo'];1.0;1.0
1576229144;2013-10-14 14:51:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-10-14 14:20:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-10-14 13:02:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-10-14 09:38:00;male;['beautiful colorscollocation hipster', 'like', 'like beautiful', 'refreshingly like', 'hipster'];0.0;0.0
1576229144;2013-10-12 20:14:00;male;['wheat kings hegemony', 'hegemony', 'kings', 'best', 'wheat'];0.0;0.0
1576229144;2013-10-12 14:52:00;male;['like Li Kui', 'looks like Li', 'high school classmate', 'Kui', 'girl'];1.0;0.0
1576229144;2013-10-12 13:12:00;male;['beautiful machine', 'machine'];1.0;0.0
1576229144;2013-10-11 19:11:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-11 17:07:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-11 16:12:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-10 13:38:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-10-09 21:05:00;male;['Repost Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-09 17:35:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-10-09 16:49:00;male;['Forward Weibo', 'Weibo'];1.0;1.0
1576229144;2013-10-08 18:38:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-10-08 14:41:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-08 12:13:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-10-08 11:48:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-10-07 22:27:00;male;['Young', 'mushroom head dream', 'flying', 'dream is flying', 'dream'];1.0;0.0
1576229144;2013-10-07 21:16:00;male;['Salon', 'interested', 'topic', 'women'];0.0;0.0
1576229144;2013-09-30 22:14:00;male;['Forward Weibo', 'Weibo'];6.0;6.0
1576229144;2013-09-30 21:10:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-09-30 11:33:00;male;['Holy Deer', 'German Yege brand', 'Holy', 'Deer', 'wine tasting'];0.0;0.0
1576229144;2013-09-30 01:56:00;male;['Snapdragon core', 'core'];1.0;0.0
1576229144;2013-09-29 14:21:00;male;['Safety Repost Weibo', 'Weibo', 'Repost', 'Safety'];1.0;0.0
1576229144;2013-09-29 12:59:00;male;['love'];1.0;0.0
1576229144;2013-09-29 11:25:00;male;['Blow Dryer Girls', 'Polish Blow Dryer', 'beautiful results', 'Nail Polish', 'Dryer'];0.0;0.0
1576229144;2013-09-29 09:34:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-09-27 21:40:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-09-27 21:22:00;male;['Apples', 'good', 'Discard', 'domestically produced products', 'domestically'];1.0;0.0
1576229144;2013-09-27 20:18:00;male;['UnityALKAQUA ALKAQUA Misty', 'casual', 'Misty', 'ALKAQUA', 'good water'];1.0;0.0
1576229144;2013-09-27 19:36:00;male;['song Quan Zhendong', 'love song Quan', 'exudes charming beauty', 'lively life', 'voice exudes charming'];0.0;0.0
1576229144;2013-09-27 18:34:00;male;['Family portrait', 'Family', 'favorite'];0.0;0.0
1576229144;2013-09-27 16:09:00;male;['cheap', 'reliable', 'stay', 'hurry', 'invite'];1.0;0.0
1576229144;2013-09-27 12:38:00;male;['Tour', 'China', 'participated', 'Tour of China', 'people'];0.0;0.0
1576229144;2013-09-27 10:25:00;male;['Forward Weibo', 'Weibo'];2.0;2.0
1576229144;2013-09-27 10:15:00;male;['haha', 'joke haha', 'joke', 'cold', 'buy'];0.0;1.0
1576229144;2013-09-26 18:40:00;male;['Forward Weibo', 'Weibo'];2.0;2.0
1576229144;2013-09-26 16:22:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-26 14:15:00;male;['forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-26 12:20:00;male;['Tell', 'secret', 'movies', 'bringing', 'girlfriend'];0.0;0.0
1576229144;2013-09-26 11:56:00;male;['haha', 'good seat', 'let', 'future', 'thinking'];1.0;0.0
1576229144;2013-09-25 23:48:00;male;['Japanese animation', 'Juping sister', 'sister said hello', 'Japanese', 'said'];0.0;0.0
1576229144;2013-09-25 21:30:00;male;['search engine', 'Baidu', 'Baidu Shadow Stick', 'Understood', 'know'];0.0;0.0
1576229144;2013-09-25 19:25:00;male;['worry', 'practical', 'want', 'years'];0.0;0.0
1576229144;2013-09-25 15:49:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-24 21:50:00;male;['Baidu Shadow Stick', 'Stick', 'Shadow', 'Baidu', 'eyes of Baidu'];0.0;0.0
1576229144;2013-09-24 20:18:00;male;['Fang Zhimei', 'Guilin', 'intentional interception', 'fully feel', 'wonderful arrangement'];0.0;0.0
1576229144;2013-09-24 17:06:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-09-24 12:49:00;male;['Normal people', 'upgraded', 'kind', 'thing', 'phone'];1.0;0.0
1576229144;2013-09-23 11:39:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-22 17:48:00;male;['Happy Camp tonight', 'tonight yu Children', 'shoes', 'stunt', 'Children'];0.0;0.0
1576229144;2013-09-21 20:53:00;male;['Forward Weibo', 'Weibo'];3.0;2.0
1576229144;2013-09-18 22:43:00;male;['March Peach Blossom', 'Blossom', 'Peach', 'March'];0.0;0.0
1576229144;2013-09-18 22:31:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-18 21:59:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-18 20:42:00;male;['shaking', 'Lying', 'play Samsung', 'stomach', 'walking'];1.0;0.0
1576229144;2013-09-18 18:48:00;male;['Friends', 'today', 'stop anymore', 'Hold', 'stop'];0.0;0.0
1576229144;2013-09-18 17:17:00;male;['domineering', 'Shang XT', 'super cool', 'cool'];0.0;0.0
1576229144;2013-09-18 17:03:00;male;['Lin Chiling', 'Sweetheart chocolate', 'chocolate', 'Lin', 'suitable for Lin'];0.0;0.0
1576229144;2013-09-18 15:45:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-18 14:08:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-18 11:38:00;male;['Friends', 'happy', 'turns', 'Dear', 'matter'];0.0;0.0
1576229144;2013-09-17 17:53:00;male;['bother Earth', 'Earth', 'little friends', 'shocked', 'Earth are crying'];0.0;0.0
1576229144;2013-09-17 14:51:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-16 22:50:00;male;['Brand furniture', 'Brand', 'thing', 'love', 'priced'];1.0;0.0
1576229144;2013-09-16 21:20:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-16 16:55:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-15 16:24:00;male;['Forward Weibo', 'Weibo'];1.0;1.0
1576229144;2013-09-14 18:45:00;male;['reporter friends', 'dedicated', 'Queen left', 'Mother', 'Netizens'];3.0;2.0
1576229144;2013-09-13 13:40:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-09-13 09:49:00;male;['Forward Weibo', 'Weibo'];1.0;0.0
1576229144;2013-09-12 14:02:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-12 14:02:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1576229144;2013-09-10 11:35:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1588859384;2013-07-16 17:31:00;male;['road SANDMAN', 'Kun', 'road'];0.0;2.0
1588859384;2013-07-16 17:29:00;male;['atXinglong Street', 'YKK shuttle', 'Street', 'going retrograde', 'YKK'];1.0;5.0
1588859384;2013-07-14 22:28:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1588859384;2013-07-14 16:41:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1588859384;2013-07-12 22:21:00;male;['Lawyer', 'post', 'Lawyer This post', 'forward'];0.0;0.0
1588859384;2013-07-11 21:22:00;male;['updated Weibo', 'Weibo', 'Support multi', 'picture viewing', 'fix bugs'];0.0;0.0
1588859384;2013-07-10 14:19:00;male;['atHe Shan Road', 'Road', 'Shan', 'color', 'atHe'];0.0;1.0
1588859384;2013-07-06 23:04:00;male;['Supafly Speed Trial', 'Trial', 'Speed', 'Supafly', 'good'];0.0;0.0
1588859384;2013-07-05 19:07:00;male;['investigated Oliver', 'Guan Gong', 'Oliver', 'Guan', 'Gong'];0.0;0.0
1588859384;2013-07-04 17:51:00;male;['Forward Weibo', 'Weibo'];0.0;0.0
1588859384;2013-06-19 07:09:00;male;['include government officials', 'government officials lawyer', 'atWeft', 'object', 'law'];0.0;0.0
1588859384;2013-06-19 06:10:00;male;['Jinshan Avenue', 'Avenue', 'Continue', 'fight', 'hard'];3.0;1.0
1588859384;2013-06-17 18:01:00;male;['Guangzhou', 'Route Entrance', 'Personally', 'better', 'Route'];4.0;0.0
1588859384;2013-06-17 14:42:00;male;['China Eastern Airlines', 'Eastern Airlines changed', 'Im hereQixin Road', 'business trip', 'China'];1.0;0.0
